bulk_density,d50,shape,flowability,conical_half_angle,conical_outlet_dim,plane_half_angle,plane_outlet_dim
824.1144540889015,124.55076680935964,spherical,Passable,23.821699585033173,275.12160652856625,34.87328713127428,156.9812378288464
615.2497220620139,23.77090584707396,Semirounded,Poor,30.28047971125938,299.94365765451545,35.68551411416794,225.98239701246223
1446.031924424668,309.8544159385608,Irregular ,Passable,37.72056383630989,77.74554938024254,44.18968035048173,73.52778338419832
395.27576761085413,25.54720794457525,Oval,Passable,31.433027253203182,238.3015984122377,38.519612395067014,174.52703864651102
1021.2742840287831,99.23183764625198,Irregular and angular,Very Poor,34.62165199071731,419.06952405888586,39.86909842334225,292.4767925542598
671.6993611047164,69.97158466735986,Semirounded,Very Poor,32.60619409436522,708.9471689446527,37.27240406352198,506.4867251880355
670.6875085639458,19.841562879408237,lens shaped,Very Poor,41.059182105674665,420.8081076402852,45.0460767259568,304.2269955574625
118.0,104.21688546847874,Cuboid,Excellent,55.0,113.3111906642896,65.0,92.40857141007545
1119.8469317508082,72.18939216136914,Irregular and angular,Fair,30.910728629368226,232.07849379887458,40.03338870032469,144.84114309344002
231.85610909937782,393.7090280160766,lens shaped,Fair,55.0,105.34113175158745,65.0,81.19758263889216
1484.6383947459408,190.70651811293786,Elomgated,Poor,27.41962435938584,73.0057046663324,33.062550964953225,42.2846276609296
962.5401838189072,84.00209262368179,Irregular ,Very Poor,20.976959748325378,362.5868176875732,30.566207281726435,225.57724626104076
118.0,156.6895051603178,Irregular and angular,Fair,55.0,257.1704609411599,65.0,245.0532041346432
635.7759973938907,137.07856224013233,spherical,Excellent,29.650037231729808,68.09570318369748,34.35834746182533,42.11591502676009
1137.7847962842043,60.23649477320959,Oval,Very Very Poor,36.93052011222699,280.54956966441245,47.6505705727786,153.1011091727557
397.030074120857,62.73688806608724,Cuboid,Fair,30.397132036781308,359.2152183648831,38.09593252200976,220.71105719479186
1203.259670215024,35.39969399223399,spherical,Fair,24.012588854140706,176.28606784791037,33.03391461916339,126.23676037949615
576.1798106555677,86.24702297259961,Elomgated,Fair,31.248808671492284,295.2599079249634,36.89277821684167,217.47720643094874
570.6791501046051,58.0270758968512,Cystalline,Very Very Poor,40.601621363691535,476.5681277451566,48.2933753417659,313.6130044711268
1271.8376263127502,140.55815253611655,Irregular and angular,Poor,29.126184153774247,146.25037244169354,38.85505783255595,112.63505256016943
475.6740295782648,116.68545338547214,Cystalline,Fair,44.98059496843617,267.95455863349093,56.59100855244071,180.88401211773694
168.11393585361884,24.919761795622986,Cystalline,Excellent,44.09582026715641,185.46061678898485,49.773165737816534,145.31259680422434
516.1924593221798,13.432819890139708,Elomgated,Fair,24.0130135428873,362.0690399976823,34.872242412316844,218.91318086505964
1080.285251823196,231.6318361088156,spherical,Very Very Poor,32.04336391555195,386.119428275073,37.432017827899315,271.1749585723986
1084.691675717449,198.65937702724878,Cystalline,Fair,44.853153007701714,126.07022744513021,50.44011390079216,70.68051956153465
118.0,69.19488323367152,Elomgated,Fair,40.014736487640334,356.953299152461,49.49905293287046,253.62307229329534
421.0670686475566,167.9246498887184,Cystalline,Fair,55.0,294.8704810811304,63.00253286097205,245.71177337696653
1069.129809401799,39.834288349306526,Irregular and angular,Poor,29.499866109484056,206.70853267724016,37.06292610176755,150.92402710395277
265.0703125451459,96.05269425021413,Semirounded,Fair,39.495691508422574,369.5519608740699,43.30883211442505,270.4704271963617
118.0,126.3676864225196,Irregular ,Very Very Poor,55.0,529.2833304593638,65.0,355.4101649221408
146.34531780619454,39.81800989295492,Cuboid,Poor,33.70886635386985,409.0572330016727,41.59611247156401,271.34333043405843
1227.362559231771,15.37725964222353,angular,Poor,20.44143060578008,137.68391924334654,31.28929574426659,97.99137722126784
763.0316191859571,74.34236621590331,Elomgated,Poor,34.87838664159177,327.22065440432937,37.290836583333636,216.3052210728273
832.3389541345578,55.32697486301892,angular,Poor,30.065555982654526,245.70320242181643,33.18141399347665,182.7670526709208
920.849163119502,173.10554732634128,spherical,Passable,30.655377949984665,190.36931338358664,35.083417553572666,153.60364428610706
645.574234394405,14.493802491813325,Elomgated,Excellent,29.429552604172486,153.68482717509903,35.15422608726964,109.29942531599926
663.2325266874777,13.531775233455436,Semirounded,Excellent,28.449875276404743,127.46924228771782,37.39199712321836,78.61938001521212
289.0320143201989,60.58419976423194,lens shaped,Poor,46.32278246320072,312.14918271829714,52.890779661467924,197.01107745946427
401.48669161918417,216.7619710910422,Cuboid,Passable,50.22725184193161,354.99628070764965,55.78539942929023,258.67499157340393
1002.2842323962782,22.150740910416108,Semirounded,Very Poor,23.848754244839203,355.0979850858709,26.778721385986458,243.549316750489
577.609817104735,80.6442633983964,angular,Fair,37.60036500292906,366.2560705062058,38.81020749691317,204.55712269535928
118.0,115.86105178135554,Cuboid,Fair,52.392720238601726,291.61921435752055,63.197716931075604,217.57505715127618
1229.6214972402267,92.92511615532204,Irregular ,Fair,31.749611783402223,187.36636923120108,38.15262752166061,154.4144912403087
624.0349572484254,232.16432160287707,Irregular and angular,Very Poor,32.73612393551133,453.2603389564269,38.31128749030962,314.6691379580355
2057.783483319844,64.23000424172909,angular,Excellent,27.737251580957707,40.0,37.10136757543336,40.0
456.03518703608063,108.5727123211304,angular,Fair,32.53345325375004,310.2936399646456,38.31581186709433,243.56442877949777
1161.5575451090028,257.3175979021667,Oval,Fair,48.155099179500446,71.62494242187661,54.045573532687335,53.23682710580825
118.0,70.33943670412398,spherical,Fair,29.299049774051092,341.0082454092984,42.803954651336646,247.9561891301619
980.8440322146821,33.36554048336407,Irregular ,Passable,28.512017626396222,253.15289249105672,37.65800460733692,156.15848166898263
885.8230163017201,79.03345738862434,angular,Very Poor,31.35538176869523,524.0723015681352,35.69473516361901,356.53441263528015
312.60424629342253,190.73180387556474,Elomgated,Very Poor,43.16795384727313,541.4803405697572,50.594737378215875,330.3779211748762
1748.4083520691172,103.71628163060963,Cuboid,Fair,23.41218520943906,40.0,30.950578828710054,40.0
118.0,253.15980745193394,Irregular ,Passable,55.0,158.9779418926068,65.0,93.32179073220954
204.31534159842568,178.9243813975624,Irregular ,Excellent,49.06315841743367,40.0,60.04928383833623,40.0
999.52752553866,90.37135543135349,Cuboid,Passable,27.67374056785391,205.40340749556617,37.61970879225387,144.66247525563506
1811.5076551458726,46.170071631746964,Irregular and angular,Very Poor,25.880406199236766,145.68645514452334,31.6485466355792,94.8229218262654
697.4219286794696,117.72123667693184,lens shaped,Very Very Poor,40.1026304647515,378.5666964733578,48.25797592583219,248.2562670178949
1103.0299522142209,29.86242303551527,spherical,Passable,22.97499386004654,192.00044430304777,27.75585004728279,118.05030768081954
1502.2365063575003,104.35954993324334,angular,Very Very Poor,24.354074022614096,286.45074689684816,31.383055749247948,151.571258159122
1035.5431900503036,193.13536537381495,angular,Very Very Poor,30.581336756312584,402.27126316814173,39.675636086692705,283.5773272254251
442.4673712255358,43.98749430468631,Cystalline,Fair,39.80591764301043,274.5473892252622,45.276359800063105,213.88356128497995
118.0,292.23999737740803,Cystalline,Excellent,55.0,40.0,65.0,40.0
412.3555463563317,27.958291407046424,Cuboid,Passable,25.99345002955902,376.9064377558379,31.545083780261063,214.9329965962928
1428.5277293336446,134.23898970462966,Semirounded,Excellent,36.33791169055285,40.0,38.82977898651541,40.0
1084.5260220336904,93.51129506870426,Oval,Very Poor,39.253506934704895,409.7786756349983,49.45494455326024,248.72214464660982
860.1253092194211,64.79202970056953,angular,Passable,26.300210549230044,227.923862374531,30.07484358805623,178.21105003289486
1924.0482797202476,82.90447016288891,Elomgated,Very Poor,31.427328154655687,136.1157785779282,33.325313315467184,130.7922602074553
883.518541282589,120.34541542766152,Cuboid,Poor,37.70055777183573,289.3154853851651,41.087962947270434,233.43746835853395
763.7820920608378,53.38263015941926,Semirounded,Excellent,30.6925131378047,122.37885753459065,39.48730199413978,84.76212259361975
697.4584929862218,184.39724203767855,spherical,Poor,30.808845315043705,345.6549190443684,42.46160490891261,201.67908320199632
532.320378817355,61.595104390901895,Semirounded,Very Poor,26.14786285722662,468.46528166371786,32.77240703664022,363.22243965938674
385.41209153060294,243.76503258525662,Irregular and angular,Fair,51.621582640785384,359.70080158520295,58.33549789084556,228.21630032252605
471.63830284906146,51.56666504577871,Irregular ,Passable,29.299509830350217,345.9582649363898,36.89722840731877,232.98365618277612
847.4669039707221,25.716360436761807,lens shaped,Very Poor,36.240500599233165,521.1063394873024,47.2774243173499,280.3091771812304
703.5971494962378,105.41282655435714,Oval,Poor,46.68684228383571,265.96077811950266,55.053820210424334,172.73381735959816
613.0314784921236,19.578798804823492,Cystalline,Very Poor,46.21128931740596,640.4874601002921,53.22157876547637,415.19517105752794
648.4258068650831,121.5555774731345,Oval,Poor,42.04267387394526,216.5449717236176,52.67747994807577,156.4015819235469
399.1690111233494,155.8426068065401,Oval,Fair,54.407676373336535,329.8570844255464,61.52729652263431,213.1139087260879
682.5703778188157,41.568702536344354,angular,Excellent,29.97423798761429,71.55032365686775,35.72400769084499,40.0
1658.2857425396246,94.81958880966796,Semirounded,Excellent,23.699826549926698,40.0,32.21447118321957,40.0
938.7967835178056,41.615783288961154,Irregular and angular,Passable,26.450531285529067,236.2211250486838,33.28467726753878,148.76225222458754
1547.8631724080244,24.744619318716737,Cuboid,Fair,22.80208483841111,61.52594616946872,32.612925098032704,45.27644877640687
369.22790282317027,201.07341767241616,Oval,Excellent,55.0,80.27519780511507,62.253862952294845,67.56196545677636
1067.5176912671213,27.490306891735685,Elomgated,Very Very Poor,30.40733692033952,573.8737970348674,37.34181807121911,424.44666725745856
1052.8032495936113,28.712045953120796,spherical,Poor,23.5186593370891,208.59691111808337,28.457062044641138,155.3451624672418
615.5549055690676,147.01627783803497,Cystalline,Very Poor,45.39328111400263,448.99851286227175,50.374406281028385,276.67156404144026
448.85835667822505,89.6194944648674,lens shaped,Very Poor,35.06889816805928,473.737525088931,40.90569254224673,339.32481341758296
1021.7051331870193,345.6077282235035,Elomgated,Very Poor,35.13101105350911,435.76128830801656,45.58620251103808,338.9915376828886
892.5534056941543,139.21189935508772,spherical,Passable,26.475657250446105,262.05868247683696,35.86232905078482,175.9778649627861
1069.1605351819528,92.08364004135407,angular,Very Very Poor,30.721914808787247,521.3509790894299,38.978136704535636,345.8821661340352
668.5372413568563,153.96780387071345,Oval,Passable,37.861872584072934,172.24466485726043,43.77816560575275,142.27898441403573
192.06669050078767,48.1984719619772,Semirounded,Very Very Poor,33.85604531091471,587.090017796575,38.09079609818191,479.4856236150824
1136.2402860249776,113.52786624307352,Irregular ,Fair,26.66344229457148,177.83993294141416,37.584043339912355,97.58902913041442
1020.906969008745,257.3449382842627,Elomgated,Excellent,25.644378011746706,40.0,34.55777571671148,40.0
1326.9135278750923,75.21295512479811,Cystalline,Very Poor,39.835387500661746,267.178816995289,47.267071320984634,183.95967391365562
1051.3335818101632,65.41024551166588,spherical,Very Poor,22.471487607404825,492.102136739025,28.96332995743505,379.1398897253235
679.6512955178567,45.324049244293725,Irregular ,Excellent,29.67410373857736,134.58702547101558,38.804978732937805,100.80994224245184
356.91214199844507,215.83244939796876,Cystalline,Excellent,54.028926753113645,46.89489150451325,61.40572460484387,54.076278360179444
628.3772713313913,124.92945558539378,Irregular ,Poor,26.70442040107986,246.388737395273,37.44573092193828,201.30771289007538
118.0,54.38154271382183,Irregular and angular,Passable,39.0771207269961,377.06386725553125,45.27613770982594,281.4671052516136
873.1314555440417,165.0010610175258,Cuboid,Passable,31.046367087153648,211.88251033840075,38.45656804828083,163.71030694752415
1492.738332593688,151.5602615661175,Oval,Poor,41.22083705351886,40.0,50.6312526609037,40.0
1372.0481979414817,52.897301379858064,Irregular and angular,Poor,28.604933894684358,161.99474562317943,35.38184159026369,77.79985615774609
1204.2365808208906,222.9410065409562,Oval,Poor,43.0797833810688,88.01574448946144,48.33297071047389,57.231658973478126
232.08659418642242,83.24401897938371,spherical,Fair,28.233228248205616,323.1817584947014,33.06123437845896,274.4059388635071
860.2424859675795,33.642321426187856,spherical,Fair,23.438263431928426,255.706514184857,32.10552842721924,223.28812532024835
1070.2199746142367,71.80723786978126,spherical,Excellent,17.270829320741036,58.96975082906202,28.55556567808045,40.0
118.0,63.90660177858604,Cystalline,Poor,52.581152648594895,321.1351024625266,58.03435229179728,197.0264031195175
732.1528070318996,18.199127196710528,Cystalline,Poor,38.25844193167608,229.1984457940067,45.483938512464555,146.1937538438284
1347.379902929335,172.10726704322656,lens shaped,Fair,45.86670094016606,68.31515819806373,57.10856832451563,48.28727538766876
582.5395047550704,13.243652513600289,lens shaped,Fair,41.03111878655255,273.5496023024417,46.37506383999516,159.67771431036462
255.37034546647504,331.59387103416634,Cystalline,Very Poor,55.0,352.17445981130464,65.0,261.8722074203519
1709.1066919752136,69.65417237068756,Oval,Passable,42.807430279675536,40.0,46.35134255060313,40.0
624.3055568928845,150.09681857775035,Cystalline,Passable,49.13961791724712,267.13867650666657,57.700686776863506,183.18760741799048
582.0098420074218,85.46959430422471,lens shaped,Fair,38.80315275359516,254.4962935015543,50.601269079209004,189.4359275584552
976.005917592311,102.99406941227086,Cystalline,Very Poor,40.52320203251078,340.0135495382061,48.64896953609823,213.85730093538996
118.0,28.086091768221348,Oval,Very Poor,46.79183689887018,648.8232696639717,59.5746398546361,506.4737919385438
1047.3507724232043,70.31193934417041,Cystalline,Fair,38.858191175510704,159.51286718834325,46.34646189265715,114.26415395132243
421.6192762707805,28.935039705436157,angular,Fair,32.642321590284624,437.7693490858152,39.7680264149889,257.27798278922353
1522.951889581362,38.67973715342573,spherical,Very Poor,23.52484161136709,294.6833747765727,28.879052921406736,213.63387769767385
502.150355941251,10.19318344676216,Oval,Poor,39.83579479208246,273.26968263544694,44.83162336826001,179.1089474578492
356.97920553605167,44.056177847782195,angular,Fair,31.610664856768256,356.81586025888345,35.7428340559495,272.2112821592958
760.5447401669365,175.96237307668846,Irregular ,Fair,38.862023004165025,301.4975821877775,45.357117263648774,205.87278600289483
989.2994674502121,63.4800665525988,spherical,Passable,22.10596076639629,196.0284919777737,29.660784628189536,161.0477634723666
581.6528159180868,67.93047346158687,angular,Very Very Poor,30.90315720585953,446.51186294269235,39.852173392666586,359.95573934182335
1013.0060089948329,26.581999931863564,spherical,Passable,26.03211657413849,287.2943725438744,36.36204098822388,180.68428930027403
1422.718775928316,117.51797377467793,lens shaped,Fair,47.264179264565,44.113855662781646,55.4188178503956,40.0
277.8896840701065,36.294563665664995,angular,Very Poor,33.37597871098371,808.165916728717,41.23375012832874,518.9794938664727
1628.7776083879849,64.76548133513778,Cuboid,Passable,26.53328993553003,60.08761900719687,33.193366626579156,40.0
1181.5629992488382,133.204039858973,Semirounded,Excellent,26.8834151965588,40.0,37.83915123343045,40.0
1236.6430412205732,36.84743899988717,lens shaped,Excellent,37.4067841577824,40.0,45.742776679756226,40.0
506.2065629157955,138.55982030083894,Irregular ,Fair,38.28262449279348,378.19718629883755,44.56997377820847,285.11856639482266
270.9943703616897,69.34626634628431,Cystalline,Fair,45.2451795275076,304.3588604444759,54.97421165581353,236.41303931799027
118.0,56.97282473889781,angular,Poor,30.480356871209985,309.02755078797327,42.40420197290773,241.407288925655
833.0264637981389,104.78403529926686,Cuboid,Poor,29.92818833679421,246.1807512715117,36.57094168357852,181.99113109264027
286.791550788781,146.10711923237943,spherical,Passable,36.45651684553563,352.2981550552735,44.32856456083979,244.03596445322046
1055.9991435353782,63.5745642234143,Semirounded,Very Very Poor,23.73274918941306,473.34619631850865,34.96934553816826,315.08229599612935
365.0878060383111,154.36946584282794,Elomgated,Poor,39.219402663311406,332.45431231009326,45.825820940841176,222.74055300543787
1400.111957829695,90.79810783225376,Cuboid,Very Poor,29.62572323444761,317.99348693836623,36.995673468981856,217.69642126129787
955.5482193001843,196.35128134149184,angular,Passable,30.96995412051241,177.24368124263214,40.35818127956926,140.0225854424256
794.0817456160769,108.53350548812415,Cystalline,Very Poor,47.55535344815639,444.7950188194918,57.52051021428992,372.7585757857898
1633.150656998701,40.68505844622614,Irregular ,Poor,28.319927073072023,40.0,36.86396360458585,40.0
1519.111277993802,18.89810367134718,Cystalline,Passable,34.869813810724914,40.0,46.64141159934811,40.0
118.0,219.13946905773906,Cystalline,Fair,55.0,129.4341217785775,65.0,81.8802439860116
1001.0817015154302,79.79891694657552,angular,Excellent,30.820145206263703,40.0,37.51591456703755,40.0
118.0,47.83633977532238,Oval,Very Poor,55.0,589.0995203979717,63.75907131785617,447.6267849140353
520.9392707092258,38.18924189610698,angular,Fair,28.453271265201714,322.3989848202214,36.83268927188327,234.2454705199423
548.1552129132106,133.5382263406999,Elomgated,Excellent,27.11083652460085,64.16735404879387,36.614304779716974,40.0
992.8928346139805,63.61769409538178,Oval,Very Poor,42.48118581925447,494.3974689628741,55.707748604985916,340.98228679869516
764.1751454835104,37.056710738464474,Irregular ,Passable,22.095836545999745,229.51293767533195,30.506956635837035,155.7469367334449
1739.0640273022977,142.63802856108495,Irregular and angular,Poor,26.43026091545703,40.84213096004254,37.004004922456566,40.0
762.5723788571768,120.85144778232949,Oval,Fair,38.61528814949302,175.356143349204,46.44557717954671,121.19766670737108
1516.944101573943,282.83752738580597,Semirounded,Passable,31.403177316870444,69.76143918946971,36.17074719807815,40.0
260.636414490285,89.51404948276216,lens shaped,Poor,43.022104159037966,263.0185342049977,50.74446326354143,206.821561699072
736.6431131025058,36.72889498543538,lens shaped,Very Very Poor,39.74633019310366,476.0101415022073,45.86855277557577,291.2202905295717
1159.627858984537,47.02029692191028,angular,Fair,30.328474742393183,226.97480906301095,39.70947522304385,158.1672672196425
485.26435819889906,191.97640429215204,Irregular ,Very Very Poor,33.77228263657454,438.2712203731047,46.08420582921661,336.9204027383885
1190.6927757318597,77.17864717756154,spherical,Fair,29.701919515350912,254.5775540823027,36.061909674265465,157.5176052142379
795.8994913992659,108.12513761647622,Cuboid,Passable,25.906815181451535,265.9609446987163,39.096291904274416,155.59166043764696
118.0,41.75457180341771,Oval,Passable,50.69917591886288,331.9304526140652,57.42792740918046,234.77308961405262
471.05029597408134,31.198026346365612,lens shaped,Passable,44.63898330289811,359.19034145950485,52.42932798912215,220.48463454111052
947.1311795114084,105.66204388301017,lens shaped,Poor,40.41969750493271,145.95070719210653,47.20979961634634,114.16816686001744
958.3455706343706,37.8504829392773,Cuboid,Passable,32.873622701554254,274.43227223205895,37.3193024543407,182.87322334677947
744.1105560025218,229.90296989137732,Oval,Very Very Poor,49.63912261165565,411.4175668281489,55.55429766193884,271.20026698925955
870.7567821848814,88.5827365238844,spherical,Fair,28.41803340325669,297.5580473302496,37.93220242292526,234.93989612996023
1057.1956616962661,50.14864920827659,Semirounded,Very Very Poor,29.156443270166218,383.8587450434403,32.97321347578192,268.11990361255795
902.6447588962756,179.5646398083509,Cuboid,Fair,32.855275431733574,224.78384337795862,38.91039726350121,158.02186773316606
453.14706151000064,37.65874852465676,Elomgated,Excellent,28.779007410825237,161.495719824425,35.00390808866183,118.09889886541657
485.19916021433954,38.63568944562743,Semirounded,Poor,27.11785990611007,399.3941852857537,37.62498817822733,246.19297160359972
1587.961095637941,194.73737137986834,Cystalline,Very Very Poor,41.58873611001019,206.8596616115574,50.854980963374324,161.35967845588254
877.6418681521662,42.937183872217574,Cuboid,Fair,25.946731069064803,240.5705425079734,34.49089473828278,197.90283743302032
1359.016471871493,89.2774290721008,Irregular ,Poor,28.911983068932457,120.92044403247075,36.214329430487304,83.18018958332614
1022.9314317995543,13.049296688988665,Irregular ,Excellent,24.328776203112866,40.0,32.45934287576407,40.0
603.9281213865278,148.69553561254608,spherical,Poor,28.251731382526135,285.885259099295,37.42940608496218,167.47066269919043
118.0,82.00749971271942,angular,Poor,50.43248567517933,404.3963472161672,59.352400201330276,262.51495680412233
962.3796540753141,22.420290633107985,Irregular ,Excellent,27.407733079468592,49.69415031470774,33.89486504840105,40.0
1105.2088823872602,122.11240267289605,Elomgated,Poor,35.6799254744355,205.64256266556396,38.6351601320668,129.95683302485494
933.2123032573272,82.22009994914542,angular,Poor,28.66953585173178,187.32875017893346,34.245188195308565,124.30967358210586
675.5723739570723,42.84710801760337,Elomgated,Excellent,24.100243665910245,80.38863825182796,31.846631261557636,62.36237447621669
652.9161404014096,100.25163883836728,Irregular and angular,Fair,28.09618207700914,299.8003041049036,40.44090842198223,175.73311872443833
1016.1380967324224,113.63323086224212,Irregular ,Poor,31.95502008595141,201.44726022088523,39.97257719250067,126.32821518605725
901.8068810249093,61.77634031213486,spherical,Very Very Poor,20.920340208767165,371.99584446212475,31.08243886708019,305.0030386740366
536.4102923629024,156.39644580968235,angular,Excellent,34.6400522353119,77.52200944752475,38.36812347465203,58.76879480559694
1009.6063198749652,190.16153632063728,Irregular and angular,Passable,32.654900712375586,177.94289198605094,41.74933101952458,104.95686100233942
688.0600212337513,67.81890383695688,Cuboid,Excellent,32.89875868274701,103.00443698965745,41.07858795970625,57.89576532676065
1399.8244259434045,211.6621066996072,Semirounded,Passable,30.020827973031274,124.32203427052914,38.50416568414725,79.89907402319079
304.3539343115335,61.32041433446742,Cystalline,Excellent,49.516560532816385,41.92164559515701,58.645244345835124,49.60937906570382
1123.8454340709302,68.41131089771145,Irregular and angular,Poor,30.450886745011424,204.39292801943583,32.11035372897232,130.93001722614397
118.0,75.2233091047044,Cystalline,Excellent,54.710057498554114,120.31731745913248,63.48914182604829,69.42761827563962
118.0,267.9686290053996,Semirounded,Fair,55.0,76.9668199918201,65.0,62.068147329794165
456.8498511944443,38.32461431392932,angular,Poor,33.40156514645258,442.01405677614366,38.612595700952454,307.18106417457244
811.8828022226996,56.08776799379534,angular,Excellent,27.77100011903765,44.27829216288153,37.88099602306968,40.0
609.1380461471083,69.8849250595231,Irregular ,Passable,29.034602093731273,304.7033266159942,32.790667506119945,231.48036388984332
196.69888847739094,241.59947101432755,spherical,Poor,46.60125526792338,240.93088719797308,55.653630515870155,168.01633824059775
384.66211979803995,45.850787057385226,Semirounded,Excellent,31.643890274179874,178.32412606522038,41.69775707035836,150.98658985511577
515.8057180671166,76.2829929579903,Elomgated,Very Very Poor,28.26996525190327,548.9378153406798,35.250999253691475,403.06336281594855
1050.2503782691279,23.226744979292334,Irregular ,Poor,26.176533350246306,195.93834538622596,35.608743331498985,176.29362735432002
1446.9785897506677,24.319425033191425,Elomgated,Fair,29.827620202518567,130.69958149174147,39.18721533001831,88.73823056524603
560.1869374128215,40.901554870526816,angular,Very Poor,25.99873823943413,462.8720730894456,36.32345575518048,332.6350131961046
766.2806577306036,87.1936955210759,Elomgated,Very Poor,36.54235826787444,618.3716994154977,41.37828368106333,467.78767518560846
882.344818195471,73.87785497414993,Irregular and angular,Passable,28.934739453336565,235.718037808291,37.603959759463784,181.79471095405856
803.4153705574802,386.48750250721326,Oval,Passable,55.0,147.96102611345336,65.0,85.62240668359883
977.1248190677536,62.72160170152734,Irregular and angular,Passable,26.575543582393184,228.70474807769412,34.3967542704857,135.59844165063203
767.3220240737763,50.93461181209154,Oval,Passable,35.406480351912464,216.06413460083186,46.674387325687356,149.45993939434217
1243.482216161417,417.70666332224795,lens shaped,Excellent,55.0,40.0,62.37250045772057,40.0
780.3434646249838,23.605901719980334,Cuboid,Poor,26.380958186585385,280.4289147502512,33.09177363545314,172.03615947817062
1032.6318714330712,46.91823319473428,Irregular ,Poor,28.433195271695617,187.9073480228811,34.34319426588559,131.6269044647849
1095.085687795529,101.78097710189697,Semirounded,Poor,28.433041979562862,171.37390236202708,39.09938373066481,149.42728274822986
818.759319923455,89.02156135421099,Irregular and angular,Fair,33.74539774475021,326.34968260658553,37.771448273755695,205.6357605021958
1519.1510666752508,392.63046758542475,Irregular ,Fair,30.829367502029083,40.0,37.558282289565845,40.0
841.0951227083601,60.686729414766994,Irregular and angular,Poor,27.608447515314925,257.69036525734145,36.986085713996054,135.1283679710718
841.407005109374,16.057952315909738,Elomgated,Excellent,32.841290808553445,118.55343228176069,39.893815810064154,92.56467889558424
633.4914353409847,31.67037937636871,Irregular ,Poor,33.83133012183032,378.5743398211247,38.09610830838144,238.58777468311516
724.368742441891,42.56692433918935,Semirounded,Excellent,26.38730464219447,63.02469618280459,31.484169598646236,40.0
469.1490626222218,34.133815490977696,angular,Fair,30.392596681121642,332.58275566936453,32.53621767967406,230.5592595011804
987.4719930120334,532.7443243760619,angular,Fair,41.85989777921113,139.5592382650465,51.895944961201074,96.85075126952435
589.2986354423069,55.15280401123735,Cystalline,Passable,35.367768017533656,222.3657713549603,41.344828840776806,137.78420315664724
1502.0735565917687,45.14657744174708,angular,Excellent,27.41000546315171,40.0,34.27595314765871,40.0
515.3389869089427,40.00610036768278,Semirounded,Poor,22.661287684122826,322.95486150106046,32.23567086190064,171.46729306455038
1749.9062437488726,102.86763930900648,lens shaped,Very Poor,44.70262473165761,257.65676869684523,52.515665111957155,187.1189627360615
1255.6962575619318,129.62490066142328,Irregular ,Poor,26.115482333069373,118.5685394682409,36.43563126325768,76.39548016159276
118.0,24.368194091159932,Irregular and angular,Passable,31.003253981042388,403.7362006375103,39.36193284107276,304.6014365262656
1480.9122032638775,153.3580717445383,Cystalline,Poor,50.82279162224432,40.0,53.997615991361975,40.0
118.0,54.73036948163508,Cystalline,Excellent,53.74235041141668,156.56725743334056,58.194234445482195,111.15728931655654
1326.7685630309961,91.90167474731699,Oval,Passable,34.673015910763986,62.24306515599089,39.93592028300214,51.68977644435433
638.393852723251,65.61677547257916,Cystalline,Passable,33.033091006609524,216.74140198143172,43.03482289537874,140.14357798701894
464.254602936023,124.7219808137612,lens shaped,Passable,47.04591008186693,289.6999815937919,51.203632566228094,174.48413518003787
1315.575716841361,70.93585667447407,Elomgated,Excellent,28.429070360333355,40.0,36.717709584646016,40.0
1211.4808984942413,50.81249543221513,Cystalline,Very Very Poor,34.80932976789427,240.86254917519258,41.628959087210156,185.0540297507795
634.7602973435039,54.86884680596771,lens shaped,Excellent,36.31162803340404,60.55393864841852,38.60252232970394,40.0
890.8473045960576,70.7079571521994,Cystalline,Fair,37.944272437226466,168.80454854452844,46.48222068043121,124.15165038956317
1054.671335510813,260.87370664080004,Irregular and angular,Passable,33.140552998494314,156.1591555814246,40.840983512878104,118.29174908971137
473.05085541023254,180.56147449231665,Semirounded,Very Poor,38.43921357670554,535.6839456198892,43.13128158195767,349.2563917686373
559.5833855812391,122.90113917086113,Elomgated,Very Poor,37.67520693606777,689.8068015998158,44.44215898042729,473.4017813416518
1457.3345580439964,31.65664714766935,Irregular ,Fair,25.44942552272681,79.78649209180367,30.375388984522218,70.40413946629684
1006.577781007533,28.201249521675052,Cuboid,Very Very Poor,28.798055251063502,499.5372984879439,35.14099208552182,307.94890784261787
798.3738524153962,178.33697770886104,Irregular and angular,Fair,33.120511929349085,229.51251704167797,38.769187075747524,180.796769792362
1050.151131806303,19.74827882340013,Irregular ,Fair,23.621638704005623,202.4270397451782,32.2715270758989,169.992630212371
803.6649119359298,32.837175235739714,Semirounded,Very Very Poor,31.41505595686911,530.9587846833476,33.947202866016276,378.96060379722513
667.3717183984637,82.9148802845439,Oval,Poor,39.41609536106078,207.40868462962268,51.414935973398684,139.9532946943437
511.44289550673204,159.6571180825334,Cystalline,Excellent,45.31757397548554,40.0,56.35277149191158,40.0
1380.8120125725745,139.74355802008256,Cuboid,Fair,32.66087351414853,120.93735924955303,39.845468501100314,109.54563880086016
1174.6810168222862,58.36291595281293,spherical,Very Very Poor,27.259174816964567,471.1539326561003,31.32420503738931,290.08779632801406
676.4447826785084,35.38816467015468,Irregular ,Excellent,28.524881219797372,75.76207708009743,33.179979180088935,55.07551065798507
369.1897022003385,104.4820519334315,Semirounded,Excellent,41.728252714734296,111.28328371275363,44.67672800574663,117.64029288886348
