bulk_density,d50,flowability,conical_half_angle,conical_outlet_dim,plane_half_angle,plane_outlet_dim,flowability_score,shape_Cuboid,shape_Cystalline,shape_Elomgated,shape_Irregular,shape_Irregular and angular,shape_Oval,shape_Semirounded,shape_angular,shape_lens shaped,shape_spherical
1002.2842323962782,22.150740910416108,Very Poor,23.848754244839203,355.0979850858709,26.778721385986454,243.549316750489,1,False,False,False,False,False,False,True,False,False,False
577.609817104735,80.6442633983964,Fair,37.60036500292906,366.2560705062058,38.81020749691317,204.55712269535928,4,False,False,False,False,False,False,False,True,False,False
118.0,115.86105178135554,Fair,52.392720238601726,291.61921435752055,63.1977169310756,217.57505715127616,4,True,False,False,False,False,False,False,False,False,False
1229.6214972402267,92.92511615532204,Fair,31.749611783402223,187.36636923120108,38.15262752166061,154.4144912403087,4,False,False,False,True,False,False,False,False,False,False
624.0349572484254,232.16432160287707,Very Poor,32.73612393551133,453.2603389564269,38.31128749030962,314.6691379580355,1,False,False,False,False,True,False,False,False,False,False
2057.783483319844,64.23000424172909,Excellent,27.737251580957707,40.0,37.10136757543336,40.0,6,False,False,False,False,False,False,False,True,False,False
456.03518703608063,108.5727123211304,Fair,32.53345325375004,310.2936399646456,38.31581186709433,243.56442877949775,4,False,False,False,False,False,False,False,True,False,False
1161.5575451090028,257.3175979021667,Fair,48.155099179500446,71.62494242187661,54.045573532687335,53.23682710580825,4,False,False,False,False,False,True,False,False,False,False
118.0,70.33943670412398,Fair,29.29904977405109,341.0082454092984,42.803954651336646,247.9561891301619,4,False,False,False,False,False,False,False,False,False,True
980.844032214682,33.36554048336407,Passable,28.512017626396226,253.15289249105672,37.65800460733692,156.15848166898263,3,False,False,False,True,False,False,False,False,False,False
885.8230163017201,79.03345738862434,Very Poor,31.35538176869523,524.0723015681352,35.69473516361901,356.53441263528015,1,False,False,False,False,False,False,False,True,False,False
312.60424629342253,190.73180387556476,Very Poor,43.16795384727313,541.4803405697572,50.59473737821588,330.3779211748762,1,False,False,True,False,False,False,False,False,False,False
1748.4083520691172,103.71628163060964,Fair,23.41218520943906,40.0,30.950578828710054,40.0,4,True,False,False,False,False,False,False,False,False,False
118.0,253.15980745193397,Passable,55.0,158.9779418926068,65.0,93.32179073220954,3,False,False,False,True,False,False,False,False,False,False
204.31534159842568,178.9243813975624,Excellent,49.06315841743367,40.0,60.04928383833623,40.0,6,False,False,False,True,False,False,False,False,False,False
999.52752553866,90.37135543135348,Passable,27.67374056785391,205.40340749556617,37.61970879225387,144.66247525563506,3,True,False,False,False,False,False,False,False,False,False
1811.5076551458728,46.17007163174696,Very Poor,25.880406199236766,145.68645514452334,31.6485466355792,94.8229218262654,1,False,False,False,False,True,False,False,False,False,False
697.4219286794696,117.72123667693184,Very Very Poor,40.1026304647515,378.5666964733578,48.25797592583219,248.2562670178949,0,False,False,False,False,False,False,False,False,True,False
1103.0299522142209,29.86242303551527,Passable,22.97499386004654,192.00044430304777,27.75585004728279,118.05030768081954,3,False,False,False,False,False,False,False,False,False,True
1502.2365063575005,104.35954993324334,Very Very Poor,24.354074022614096,286.45074689684816,31.383055749247948,151.571258159122,0,False,False,False,False,False,False,False,True,False,False
1035.5431900503036,193.13536537381492,Very Very Poor,30.581336756312584,402.2712631681417,39.67563608669271,283.5773272254251,0,False,False,False,False,False,False,False,True,False,False
442.4673712255358,43.98749430468631,Fair,39.80591764301043,274.5473892252622,45.27635980006311,213.88356128497995,4,False,True,False,False,False,False,False,False,False,False
118.0,292.23999737740803,Excellent,55.0,40.0,65.0,40.0,6,False,True,False,False,False,False,False,False,False,False
412.3555463563317,27.958291407046424,Passable,25.99345002955902,376.9064377558379,31.545083780261063,214.9329965962928,3,True,False,False,False,False,False,False,False,False,False
1428.5277293336446,134.23898970462966,Excellent,36.33791169055285,40.0,38.82977898651541,40.0,6,False,False,False,False,False,False,True,False,False,False
1084.5260220336904,93.51129506870426,Very Poor,39.253506934704895,409.7786756349983,49.45494455326024,248.72214464660985,1,False,False,False,False,False,True,False,False,False,False
860.1253092194211,64.79202970056953,Passable,26.300210549230044,227.923862374531,30.07484358805623,178.21105003289486,3,False,False,False,False,False,False,False,True,False,False
1924.048279720248,82.90447016288891,Very Poor,31.427328154655687,136.1157785779282,33.325313315467184,130.7922602074553,1,False,False,True,False,False,False,False,False,False,False
883.518541282589,120.34541542766152,Poor,37.70055777183573,289.3154853851651,41.087962947270434,233.43746835853395,2,True,False,False,False,False,False,False,False,False,False
763.7820920608378,53.38263015941926,Excellent,30.6925131378047,122.37885753459064,39.48730199413978,84.76212259361975,6,False,False,False,False,False,False,True,False,False,False
697.4584929862218,184.39724203767852,Poor,30.808845315043705,345.6549190443684,42.46160490891261,201.67908320199632,2,False,False,False,False,False,False,False,False,False,True
532.320378817355,61.595104390901895,Very Poor,26.14786285722662,468.46528166371786,32.77240703664022,363.22243965938674,1,False,False,False,False,False,False,True,False,False,False
385.4120915306029,243.76503258525665,Fair,51.62158264078538,359.7008015852029,58.33549789084556,228.21630032252605,4,False,False,False,False,True,False,False,False,False,False
471.6383028490615,51.56666504577871,Passable,29.299509830350217,345.9582649363898,36.89722840731877,232.9836561827761,3,False,False,False,True,False,False,False,False,False,False
847.4669039707221,25.716360436761807,Very Poor,36.240500599233165,521.1063394873024,47.2774243173499,280.3091771812304,1,False,False,False,False,False,False,False,False,True,False
703.5971494962378,105.41282655435714,Poor,46.68684228383571,265.96077811950266,55.053820210424334,172.73381735959816,2,False,False,False,False,False,True,False,False,False,False
613.0314784921236,19.57879880482349,Very Poor,46.21128931740596,640.4874601002921,53.22157876547637,415.195171057528,1,False,True,False,False,False,False,False,False,False,False
648.4258068650831,121.5555774731345,Poor,42.04267387394526,216.5449717236176,52.67747994807577,156.4015819235469,2,False,False,False,False,False,True,False,False,False,False
399.1690111233494,155.8426068065401,Fair,54.407676373336535,329.8570844255464,61.52729652263431,213.1139087260879,4,False,False,False,False,False,True,False,False,False,False
682.5703778188157,41.568702536344354,Excellent,29.97423798761429,71.55032365686775,35.72400769084499,40.0,6,False,False,False,False,False,False,False,True,False,False
1658.2857425396246,94.81958880966796,Excellent,23.699826549926694,40.0,32.21447118321957,40.0,6,False,False,False,False,False,False,True,False,False,False
938.7967835178056,41.615783288961154,Passable,26.450531285529067,236.2211250486838,33.28467726753878,148.76225222458754,3,False,False,False,False,True,False,False,False,False,False
1547.8631724080244,24.744619318716737,Fair,22.80208483841111,61.52594616946872,32.612925098032704,45.27644877640687,4,True,False,False,False,False,False,False,False,False,False
369.2279028231703,201.07341767241616,Excellent,55.0,80.27519780511507,62.253862952294845,67.56196545677636,6,False,False,False,False,False,True,False,False,False,False
1067.517691267121,27.490306891735685,Very Very Poor,30.40733692033952,573.8737970348674,37.34181807121911,424.44666725745856,0,False,False,True,False,False,False,False,False,False,False
1052.803249593611,28.7120459531208,Poor,23.5186593370891,208.59691111808337,28.457062044641138,155.3451624672418,2,False,False,False,False,False,False,False,False,False,True
615.5549055690676,147.01627783803497,Very Poor,45.39328111400263,448.99851286227175,50.37440628102839,276.67156404144026,1,False,True,False,False,False,False,False,False,False,False
448.85835667822505,89.6194944648674,Very Poor,35.06889816805928,473.737525088931,40.90569254224673,339.32481341758296,1,False,False,False,False,False,False,False,False,True,False
1021.7051331870192,345.6077282235035,Very Poor,35.13101105350911,435.76128830801656,45.58620251103808,338.9915376828886,1,False,False,True,False,False,False,False,False,False,False
892.5534056941543,139.21189935508772,Passable,26.475657250446105,262.05868247683696,35.86232905078482,175.9778649627861,3,False,False,False,False,False,False,False,False,False,True
1069.1605351819528,92.08364004135407,Very Very Poor,30.721914808787247,521.3509790894299,38.97813670453564,345.8821661340352,0,False,False,False,False,False,False,False,True,False,False
668.5372413568563,153.96780387071345,Passable,37.86187258407293,172.24466485726043,43.77816560575275,142.27898441403573,3,False,False,False,False,False,True,False,False,False,False
192.06669050078767,48.1984719619772,Very Very Poor,33.85604531091471,587.090017796575,38.09079609818191,479.4856236150824,0,False,False,False,False,False,False,True,False,False,False
1136.2402860249776,113.52786624307352,Fair,26.66344229457148,177.83993294141416,37.58404333991236,97.58902913041442,4,False,False,False,True,False,False,False,False,False,False
1020.906969008745,257.3449382842627,Excellent,25.644378011746703,40.0,34.55777571671148,40.0,6,False,False,True,False,False,False,False,False,False,False
1326.9135278750923,75.21295512479811,Very Poor,39.83538750066175,267.178816995289,47.26707132098464,183.9596739136556,1,False,True,False,False,False,False,False,False,False,False
1051.3335818101632,65.41024551166588,Very Poor,22.471487607404825,492.102136739025,28.96332995743505,379.1398897253235,1,False,False,False,False,False,False,False,False,False,True
679.6512955178567,45.324049244293725,Excellent,29.67410373857736,134.58702547101558,38.804978732937805,100.80994224245184,6,False,False,False,True,False,False,False,False,False,False
356.91214199844507,215.8324493979688,Excellent,54.028926753113645,46.89489150451325,61.40572460484387,54.07627836017944,6,False,True,False,False,False,False,False,False,False,False
628.3772713313913,124.92945558539378,Poor,26.70442040107986,246.388737395273,37.44573092193828,201.30771289007535,2,False,False,False,True,False,False,False,False,False,False
118.0,54.38154271382183,Passable,39.0771207269961,377.0638672555313,45.27613770982594,281.4671052516136,3,False,False,False,False,True,False,False,False,False,False
873.1314555440417,165.0010610175258,Passable,31.046367087153648,211.88251033840075,38.45656804828083,163.71030694752417,3,True,False,False,False,False,False,False,False,False,False
1492.738332593688,151.5602615661175,Poor,41.22083705351886,40.0,50.6312526609037,40.0,2,False,False,False,False,False,True,False,False,False,False
1372.0481979414817,52.897301379858064,Poor,28.60493389468436,161.99474562317943,35.38184159026369,77.79985615774609,2,False,False,False,False,True,False,False,False,False,False
1204.2365808208906,222.9410065409562,Poor,43.0797833810688,88.01574448946144,48.33297071047389,57.231658973478126,2,False,False,False,False,False,True,False,False,False,False
232.0865941864224,83.24401897938371,Fair,28.233228248205616,323.1817584947014,33.06123437845896,274.4059388635071,4,False,False,False,False,False,False,False,False,False,True
860.2424859675795,33.642321426187856,Fair,23.438263431928423,255.706514184857,32.10552842721924,223.28812532024835,4,False,False,False,False,False,False,False,False,False,True
1070.219974614237,71.80723786978126,Excellent,17.270829320741036,58.96975082906202,28.55556567808045,40.0,6,False,False,False,False,False,False,False,False,False,True
118.0,63.90660177858604,Poor,52.581152648594895,321.1351024625266,58.03435229179728,197.0264031195175,2,False,True,False,False,False,False,False,False,False,False
732.1528070318996,18.199127196710528,Poor,38.25844193167608,229.1984457940067,45.48393851246456,146.1937538438284,2,False,True,False,False,False,False,False,False,False,False
1347.379902929335,172.10726704322656,Fair,45.86670094016606,68.31515819806373,57.10856832451563,48.28727538766876,4,False,False,False,False,False,False,False,False,True,False
582.5395047550704,13.243652513600289,Fair,41.03111878655255,273.5496023024417,46.37506383999516,159.67771431036462,4,False,False,False,False,False,False,False,False,True,False
255.37034546647504,331.59387103416634,Very Poor,55.0,352.17445981130464,65.0,261.8722074203519,1,False,True,False,False,False,False,False,False,False,False
1709.1066919752136,69.65417237068756,Passable,42.807430279675536,40.0,46.35134255060313,40.0,3,False,False,False,False,False,True,False,False,False,False
624.3055568928845,150.09681857775035,Passable,49.13961791724712,267.13867650666657,57.70068677686351,183.18760741799048,3,False,True,False,False,False,False,False,False,False,False
582.0098420074218,85.46959430422471,Fair,38.80315275359516,254.4962935015543,50.60126907920901,189.4359275584552,4,False,False,False,False,False,False,False,False,True,False
976.005917592311,102.99406941227086,Very Poor,40.52320203251078,340.0135495382061,48.64896953609823,213.85730093539,1,False,True,False,False,False,False,False,False,False,False
118.0,28.086091768221348,Very Poor,46.79183689887018,648.8232696639717,59.5746398546361,506.4737919385438,1,False,False,False,False,False,True,False,False,False,False
1047.3507724232045,70.31193934417041,Fair,38.858191175510704,159.51286718834325,46.34646189265715,114.26415395132244,4,False,True,False,False,False,False,False,False,False,False
421.6192762707805,28.93503970543616,Fair,32.642321590284624,437.7693490858152,39.7680264149889,257.2779827892236,4,False,False,False,False,False,False,False,True,False,False
1522.951889581362,38.67973715342573,Very Poor,23.52484161136709,294.6833747765727,28.879052921406736,213.63387769767385,1,False,False,False,False,False,False,False,False,False,True
502.150355941251,10.19318344676216,Poor,39.83579479208246,273.26968263544694,44.83162336826001,179.1089474578492,2,False,False,False,False,False,True,False,False,False,False
356.97920553605167,44.0561778477822,Fair,31.610664856768256,356.81586025888345,35.7428340559495,272.2112821592958,4,False,False,False,False,False,False,False,True,False,False
760.5447401669365,175.96237307668846,Fair,38.86202300416503,301.4975821877775,45.35711726364877,205.87278600289483,4,False,False,False,True,False,False,False,False,False,False
989.299467450212,63.4800665525988,Passable,22.10596076639629,196.0284919777737,29.660784628189536,161.0477634723666,3,False,False,False,False,False,False,False,False,False,True
581.6528159180868,67.93047346158687,Very Very Poor,30.90315720585953,446.5118629426924,39.852173392666586,359.95573934182335,0,False,False,False,False,False,False,False,True,False,False
1013.0060089948328,26.581999931863564,Passable,26.03211657413849,287.2943725438744,36.36204098822388,180.68428930027403,3,False,False,False,False,False,False,False,False,False,True
1422.718775928316,117.51797377467793,Fair,47.264179264565,44.113855662781646,55.4188178503956,40.0,4,False,False,False,False,False,False,False,False,True,False
277.8896840701065,36.294563665665,Very Poor,33.37597871098371,808.165916728717,41.23375012832874,518.9794938664727,1,False,False,False,False,False,False,False,True,False,False
1628.7776083879849,64.76548133513778,Passable,26.53328993553003,60.08761900719687,33.19336662657916,40.0,3,True,False,False,False,False,False,False,False,False,False
1181.5629992488382,133.204039858973,Excellent,26.8834151965588,40.0,37.83915123343045,40.0,6,False,False,False,False,False,False,True,False,False,False
1236.6430412205732,36.84743899988717,Excellent,37.4067841577824,40.0,45.74277667975623,40.0,6,False,False,False,False,False,False,False,False,True,False
506.2065629157955,138.55982030083894,Fair,38.28262449279348,378.1971862988376,44.56997377820847,285.11856639482266,4,False,False,False,True,False,False,False,False,False,False
270.9943703616897,69.34626634628431,Fair,45.2451795275076,304.3588604444759,54.97421165581353,236.41303931799027,4,False,True,False,False,False,False,False,False,False,False
118.0,56.97282473889781,Poor,30.480356871209985,309.02755078797327,42.40420197290773,241.407288925655,2,False,False,False,False,False,False,False,True,False,False
833.0264637981389,104.78403529926686,Poor,29.92818833679421,246.1807512715117,36.57094168357852,181.99113109264027,2,True,False,False,False,False,False,False,False,False,False
286.791550788781,146.10711923237943,Passable,36.45651684553563,352.2981550552735,44.32856456083979,244.0359644532205,3,False,False,False,False,False,False,False,False,False,True
1055.9991435353782,63.5745642234143,Very Very Poor,23.73274918941306,473.3461963185087,34.96934553816826,315.08229599612935,0,False,False,False,False,False,False,True,False,False,False
365.0878060383111,154.36946584282794,Poor,39.219402663311406,332.45431231009326,45.825820940841176,222.74055300543787,2,False,False,True,False,False,False,False,False,False,False
1400.111957829695,90.79810783225376,Very Poor,29.62572323444761,317.99348693836623,36.995673468981856,217.69642126129787,1,True,False,False,False,False,False,False,False,False,False
955.5482193001844,196.35128134149184,Passable,30.96995412051241,177.24368124263214,40.35818127956926,140.0225854424256,3,False,False,False,False,False,False,False,True,False,False
794.0817456160769,108.53350548812416,Very Poor,47.55535344815639,444.7950188194918,57.52051021428992,372.7585757857898,1,False,True,False,False,False,False,False,False,False,False
1633.150656998701,40.68505844622614,Poor,28.319927073072023,40.0,36.86396360458585,40.0,2,False,False,False,True,False,False,False,False,False,False
1519.111277993802,18.89810367134718,Passable,34.869813810724914,40.0,46.64141159934811,40.0,3,False,True,False,False,False,False,False,False,False,False
118.0,219.13946905773903,Fair,55.0,129.4341217785775,65.0,81.8802439860116,4,False,True,False,False,False,False,False,False,False,False
1001.0817015154302,79.79891694657552,Excellent,30.820145206263703,40.0,37.51591456703755,40.0,6,False,False,False,False,False,False,False,True,False,False
118.0,47.83633977532238,Very Poor,55.0,589.0995203979717,63.75907131785617,447.6267849140353,1,False,False,False,False,False,True,False,False,False,False
520.9392707092258,38.18924189610698,Fair,28.453271265201717,322.3989848202214,36.83268927188327,234.2454705199423,4,False,False,False,False,False,False,False,True,False,False
548.1552129132106,133.5382263406999,Excellent,27.11083652460085,64.16735404879387,36.614304779716974,40.0,6,False,False,True,False,False,False,False,False,False,False
992.8928346139804,63.61769409538178,Very Poor,42.48118581925447,494.3974689628741,55.70774860498592,340.9822867986952,1,False,False,False,False,False,True,False,False,False,False
764.1751454835104,37.05671073846448,Passable,22.095836545999745,229.51293767533195,30.506956635837035,155.7469367334449,3,False,False,False,True,False,False,False,False,False,False
1739.0640273022975,142.63802856108495,Poor,26.43026091545703,40.84213096004254,37.004004922456566,40.0,2,False,False,False,False,True,False,False,False,False,False
762.5723788571768,120.85144778232949,Fair,38.61528814949302,175.356143349204,46.44557717954671,121.19766670737108,4,False,False,False,False,False,True,False,False,False,False
1516.944101573943,282.837527385806,Passable,31.403177316870444,69.76143918946971,36.17074719807815,40.0,3,False,False,False,False,False,False,True,False,False,False
260.636414490285,89.51404948276216,Poor,43.022104159037966,263.0185342049977,50.74446326354143,206.821561699072,2,False,False,False,False,False,False,False,False,True,False
736.6431131025058,36.72889498543538,Very Very Poor,39.74633019310366,476.0101415022073,45.86855277557577,291.2202905295717,0,False,False,False,False,False,False,False,False,True,False
1159.627858984537,47.02029692191028,Fair,30.328474742393183,226.97480906301092,39.70947522304385,158.1672672196425,4,False,False,False,False,False,False,False,True,False,False
485.2643581988991,191.97640429215204,Very Very Poor,33.77228263657454,438.2712203731047,46.08420582921661,336.9204027383885,0,False,False,False,True,False,False,False,False,False,False
1190.6927757318597,77.17864717756154,Fair,29.701919515350912,254.5775540823027,36.061909674265465,157.5176052142379,4,False,False,False,False,False,False,False,False,False,True
795.8994913992659,108.12513761647622,Passable,25.90681518145153,265.9609446987163,39.096291904274416,155.59166043764696,3,True,False,False,False,False,False,False,False,False,False
118.0,41.75457180341771,Passable,50.69917591886288,331.9304526140652,57.42792740918046,234.77308961405265,3,False,False,False,False,False,True,False,False,False,False
471.0502959740813,31.19802634636561,Passable,44.63898330289811,359.19034145950485,52.42932798912215,220.48463454111047,3,False,False,False,False,False,False,False,False,True,False
947.1311795114084,105.66204388301016,Poor,40.41969750493271,145.9507071921065,47.20979961634634,114.16816686001744,2,False,False,False,False,False,False,False,False,True,False
958.3455706343706,37.8504829392773,Passable,32.873622701554254,274.4322722320589,37.3193024543407,182.87322334677947,3,True,False,False,False,False,False,False,False,False,False
744.1105560025218,229.90296989137727,Very Very Poor,49.63912261165565,411.4175668281489,55.55429766193884,271.20026698925955,0,False,False,False,False,False,True,False,False,False,False
870.7567821848814,88.5827365238844,Fair,28.41803340325669,297.5580473302496,37.93220242292526,234.93989612996023,4,False,False,False,False,False,False,False,False,False,True
1057.195661696266,50.14864920827659,Very Very Poor,29.156443270166218,383.8587450434403,32.97321347578192,268.11990361255795,0,False,False,False,False,False,False,True,False,False,False
902.6447588962756,179.5646398083509,Fair,32.855275431733574,224.78384337795865,38.91039726350121,158.02186773316606,4,True,False,False,False,False,False,False,False,False,False
453.14706151000064,37.65874852465676,Excellent,28.77900741082524,161.495719824425,35.00390808866183,118.09889886541656,6,False,False,True,False,False,False,False,False,False,False
485.19916021433954,38.63568944562743,Poor,27.11785990611007,399.3941852857537,37.62498817822733,246.1929716035997,2,False,False,False,False,False,False,True,False,False,False
1587.961095637941,194.73737137986836,Very Very Poor,41.58873611001019,206.8596616115574,50.85498096337432,161.35967845588254,0,False,True,False,False,False,False,False,False,False,False
877.6418681521662,42.93718387221757,Fair,25.946731069064803,240.5705425079734,34.49089473828278,197.90283743302032,4,True,False,False,False,False,False,False,False,False,False
1359.016471871493,89.2774290721008,Poor,28.911983068932457,120.92044403247075,36.2143294304873,83.18018958332614,2,False,False,False,True,False,False,False,False,False,False
1022.9314317995544,13.049296688988663,Excellent,24.328776203112863,40.0,32.45934287576407,40.0,6,False,False,False,True,False,False,False,False,False,False
603.9281213865278,148.69553561254608,Poor,28.25173138252613,285.885259099295,37.42940608496218,167.47066269919043,2,False,False,False,False,False,False,False,False,False,True
118.0,82.00749971271942,Poor,50.43248567517933,404.3963472161672,59.35240020133028,262.51495680412233,2,False,False,False,False,False,False,False,True,False,False
962.379654075314,22.420290633107985,Excellent,27.407733079468592,49.69415031470774,33.89486504840105,40.0,6,False,False,False,True,False,False,False,False,False,False
1105.2088823872602,122.11240267289604,Poor,35.6799254744355,205.642562665564,38.6351601320668,129.95683302485494,2,False,False,True,False,False,False,False,False,False,False
933.2123032573272,82.22009994914542,Poor,28.66953585173178,187.32875017893343,34.245188195308565,124.30967358210586,2,False,False,False,False,False,False,False,True,False,False
675.5723739570723,42.84710801760337,Excellent,24.100243665910245,80.38863825182796,31.84663126155764,62.36237447621669,6,False,False,True,False,False,False,False,False,False,False
652.9161404014096,100.25163883836728,Fair,28.09618207700914,299.8003041049036,40.44090842198223,175.73311872443833,4,False,False,False,False,True,False,False,False,False,False
1016.1380967324224,113.63323086224212,Poor,31.95502008595141,201.44726022088523,39.97257719250067,126.32821518605724,2,False,False,False,True,False,False,False,False,False,False
901.8068810249092,61.77634031213486,Very Very Poor,20.920340208767165,371.9958444621248,31.08243886708019,305.0030386740366,0,False,False,False,False,False,False,False,False,False,True
536.4102923629024,156.39644580968235,Excellent,34.6400522353119,77.52200944752475,38.36812347465203,58.76879480559694,6,False,False,False,False,False,False,False,True,False,False
1009.6063198749652,190.16153632063728,Passable,32.654900712375586,177.94289198605094,41.74933101952458,104.95686100233942,3,False,False,False,False,True,False,False,False,False,False
688.0600212337513,67.81890383695688,Excellent,32.89875868274701,103.00443698965744,41.07858795970625,57.89576532676065,6,True,False,False,False,False,False,False,False,False,False
1399.8244259434043,211.6621066996072,Passable,30.020827973031277,124.32203427052914,38.50416568414725,79.89907402319079,3,False,False,False,False,False,False,True,False,False,False
304.3539343115335,61.32041433446742,Excellent,49.51656053281639,41.92164559515701,58.64524434583512,49.60937906570382,6,False,True,False,False,False,False,False,False,False,False
1123.8454340709302,68.41131089771145,Poor,30.450886745011424,204.39292801943583,32.11035372897232,130.93001722614397,2,False,False,False,False,True,False,False,False,False,False
118.0,75.2233091047044,Excellent,54.710057498554114,120.31731745913248,63.48914182604829,69.42761827563962,6,False,True,False,False,False,False,False,False,False,False
118.0,267.9686290053996,Fair,55.0,76.9668199918201,65.0,62.068147329794165,4,False,False,False,False,False,False,True,False,False,False
456.8498511944443,38.32461431392932,Poor,33.40156514645258,442.01405677614366,38.61259570095245,307.18106417457244,2,False,False,False,False,False,False,False,True,False,False
811.8828022226996,56.08776799379534,Excellent,27.77100011903765,44.27829216288153,37.88099602306968,40.0,6,False,False,False,False,False,False,False,True,False,False
609.1380461471083,69.8849250595231,Passable,29.034602093731277,304.7033266159942,32.790667506119945,231.4803638898433,3,False,False,False,True,False,False,False,False,False,False
196.6988884773909,241.59947101432755,Poor,46.60125526792338,240.93088719797308,55.65363051587016,168.01633824059775,2,False,False,False,False,False,False,False,False,False,True
384.66211979804,45.850787057385226,Excellent,31.643890274179878,178.32412606522038,41.69775707035836,150.98658985511577,6,False,False,False,False,False,False,True,False,False,False
515.8057180671166,76.2829929579903,Very Very Poor,28.26996525190327,548.9378153406798,35.250999253691475,403.06336281594855,0,False,False,True,False,False,False,False,False,False,False
1050.250378269128,23.22674497929233,Poor,26.176533350246302,195.938345386226,35.608743331498985,176.29362735432002,2,False,False,False,True,False,False,False,False,False,False
1446.9785897506677,24.319425033191425,Fair,29.827620202518567,130.69958149174147,39.18721533001831,88.73823056524603,4,False,False,True,False,False,False,False,False,False,False
560.1869374128215,40.901554870526816,Very Poor,25.99873823943413,462.8720730894456,36.32345575518048,332.6350131961046,1,False,False,False,False,False,False,False,True,False,False
766.2806577306036,87.1936955210759,Very Poor,36.54235826787444,618.3716994154977,41.37828368106333,467.78767518560846,1,False,False,True,False,False,False,False,False,False,False
882.344818195471,73.87785497414993,Passable,28.934739453336565,235.718037808291,37.60395975946378,181.79471095405856,3,False,False,False,False,True,False,False,False,False,False
803.4153705574802,386.48750250721326,Passable,55.0,147.96102611345336,65.0,85.62240668359883,3,False,False,False,False,False,True,False,False,False,False
977.1248190677536,62.72160170152734,Passable,26.575543582393184,228.7047480776941,34.3967542704857,135.59844165063203,3,False,False,False,False,True,False,False,False,False,False
767.3220240737763,50.93461181209154,Passable,35.406480351912464,216.06413460083184,46.67438732568736,149.45993939434217,3,False,False,False,False,False,True,False,False,False,False
1243.482216161417,417.706663322248,Excellent,55.0,40.0,62.37250045772057,40.0,6,False,False,False,False,False,False,False,False,True,False
780.3434646249838,23.60590171998033,Poor,26.380958186585385,280.4289147502512,33.09177363545314,172.03615947817062,2,True,False,False,False,False,False,False,False,False,False
1032.6318714330712,46.91823319473428,Poor,28.433195271695617,187.9073480228811,34.34319426588559,131.6269044647849,2,False,False,False,True,False,False,False,False,False,False
1095.085687795529,101.78097710189697,Poor,28.433041979562866,171.37390236202708,39.09938373066481,149.42728274822986,2,False,False,False,False,False,False,True,False,False,False
818.759319923455,89.02156135421099,Fair,33.74539774475021,326.34968260658553,37.771448273755695,205.6357605021958,4,False,False,False,False,True,False,False,False,False,False
1519.1510666752508,392.6304675854248,Fair,30.829367502029083,40.0,37.558282289565845,40.0,4,False,False,False,True,False,False,False,False,False,False
841.0951227083601,60.686729414766994,Poor,27.608447515314925,257.69036525734145,36.98608571399605,135.1283679710718,2,False,False,False,False,True,False,False,False,False,False
841.407005109374,16.057952315909738,Excellent,32.841290808553445,118.55343228176068,39.89381581006416,92.56467889558424,6,False,False,True,False,False,False,False,False,False,False
633.4914353409847,31.67037937636871,Poor,33.83133012183032,378.5743398211247,38.09610830838144,238.5877746831152,2,False,False,False,True,False,False,False,False,False,False
724.368742441891,42.56692433918935,Excellent,26.38730464219447,63.02469618280459,31.48416959864624,40.0,6,False,False,False,False,False,False,True,False,False,False
469.1490626222218,34.133815490977696,Fair,30.39259668112164,332.58275566936453,32.53621767967406,230.5592595011804,4,False,False,False,False,False,False,False,True,False,False
987.4719930120334,532.7443243760619,Fair,41.85989777921113,139.5592382650465,51.895944961201074,96.85075126952437,4,False,False,False,False,False,False,False,True,False,False
589.2986354423069,55.15280401123735,Passable,35.367768017533656,222.3657713549603,41.344828840776806,137.78420315664724,3,False,True,False,False,False,False,False,False,False,False
1502.0735565917687,45.14657744174708,Excellent,27.41000546315171,40.0,34.27595314765871,40.0,6,False,False,False,False,False,False,False,True,False,False
515.3389869089427,40.00610036768278,Poor,22.661287684122826,322.95486150106046,32.23567086190064,171.46729306455038,2,False,False,False,False,False,False,True,False,False,False
1749.9062437488726,102.86763930900648,Very Poor,44.70262473165761,257.65676869684523,52.51566511195716,187.1189627360615,1,False,False,False,False,False,False,False,False,True,False
1255.6962575619318,129.62490066142328,Poor,26.115482333069373,118.5685394682409,36.43563126325768,76.39548016159276,2,False,False,False,True,False,False,False,False,False,False
118.0,24.36819409115993,Passable,31.003253981042388,403.7362006375103,39.36193284107276,304.6014365262656,3,False,False,False,False,True,False,False,False,False,False
1480.9122032638777,153.3580717445383,Poor,50.82279162224432,40.0,53.997615991361975,40.0,2,False,True,False,False,False,False,False,False,False,False
118.0,54.73036948163508,Excellent,53.74235041141668,156.56725743334056,58.1942344454822,111.15728931655654,6,False,True,False,False,False,False,False,False,False,False
1326.768563030996,91.901674747317,Passable,34.673015910763986,62.24306515599089,39.93592028300214,51.68977644435433,3,False,False,False,False,False,True,False,False,False,False
638.393852723251,65.61677547257916,Passable,33.033091006609524,216.7414019814317,43.03482289537874,140.14357798701894,3,False,True,False,False,False,False,False,False,False,False
464.254602936023,124.7219808137612,Passable,47.04591008186693,289.6999815937919,51.203632566228094,174.48413518003787,3,False,False,False,False,False,False,False,False,True,False
1315.575716841361,70.93585667447407,Excellent,28.429070360333355,40.0,36.717709584646016,40.0,6,False,False,True,False,False,False,False,False,False,False
